  M,L,7,0,31
S,M,0,7,31
L,S,7,7,24
S,M,0,14,24
L,S,7,14,17
S,M,0,21,17
L,S,7,21,10
S,M,0,28,10
L,S,7,28,3
S,M,4,31,3
  M,L,4,0,34
S,M,0,4,34
L,S,7,4,27
S,M,0,11,27
L,S,7,11,20
S,M,0,18,20
L,S,7,18,13
S,M,0,25,13
L,S,7,25,6
S,M,1,31,6
